date,tweet
2022-01-18,Top 3: RUU Ibu Kota Negara Resmi Jadi UU IKN https://t.co/TDXsXFL8K4
2022-01-18,@tempodotco Kalau GoodBener melibat para Pakar utk merumuskan IKN apakah Layak pindah atau Tetap Jakarta Ibu Kota Negara!! Kalau saya Pribadi Membangun IKN baru sama aja Membuang Uang Negara utk tujuan Tertentu !!!  IKN Jakarta SUDAH TOP
2022-01-18,Soal tdk setuju nama IKN saja menyerukan referendum ibu kota baru..mestinya yg perlu direferendum itu otaknya ikhwanul muslimin.biar negara ini bersih dr penjarah ideologi bangsa https://t.co/EmbLquNqZ0
2022-01-18,"Pengesahan RUU Ibu Kota Negara: Disahkan Paripurna; Ditolak PKS
DPR akhirnya mengesahkan RUU Ibu Kota Negara (RUU IKN) menjadi Undang-Undang dalam rapat paripurna ke-13 masa sidang III tahun 2021-2022. #kumparanNEWS
https://t.co/6gtwBb2jdC"
2022-01-18,DPR akhirnya mengesahkan RUU Ibu Kota Negara (RUU IKN) menjadi Undang-Undang dalam rapat paripurna ke-13 masa sidang III tahun 2021-2022. #kumparanNEWS https://t.co/9zpMALnZcR
2022-01-18,"Rencana pemindahan ibu kota negara dari Jakarta ke Penajam Paser Utara, Kalimantan Timur, kian nyata karena UU IKN telah disahkan. https://t.co/zu1ieAyW0t"
2022-01-18,Pemerintah akan membentuk lembaga Otorita IKN untuk menyelenggarakan pemerintahan di ibu kota negara baru. Kapan mulai beroperasi? https://t.co/h0YAAcmDdt
2022-01-18,"Ibu Kota Negara (IKN) Indonesia yang baru adalah Nusantara, sesuai pilihan Presiden Joko Widodo yang ditetapkan dalam UU IKN. Berikut akar nama Nusantara. https://t.co/0ePWyX7Dnp"
2022-01-18,"GxBLxK-nya
Pemindahan Ibu Kota Negara (IKN)
(Edy Mulyadi)
-Part 3
Apa Yang Ada Di Otak Menteri Pertahanan Prabowo ?
.
https://t.co/99vleAsQqP https://t.co/tNXrqz0Sqe"
2022-01-18,"GxBLxK-nya
Pemindahan Ibu Kota Negara (IKN)
(Edy Mulyadi)
-Part 2
Siapa Warga Yang Akan Nempati ?
.
https://t.co/99vleAsQqP https://t.co/FSFRAM4SxS"
2022-01-18,"GxBLxK-nya
Pemindahan Ibu Kota Negara (IKN)
(Edy Mulyadi)
-Part 1
Dananya Dari Mana ?
.
https://t.co/99vleAsQqP https://t.co/w7UqeSmByC"
2022-01-18,"Wakil Ketua Umum Partai Gerindra Fadli Zon menilai bahwa nama ‘Nusantara’ untuk Ibu Kota Negara (IKN) baru kurang cocok. Menurutnya Ibu Kota Negara baru lebih cocok jika diberi nama ‘Jokowi’
#IKN 
#Nusantara
@fadlizon 
https://t.co/egHlidMbbB"
2022-01-18,"Jokowi memilih Nusantara sebagai nama untuk ibu kota negara (IKN) di Kaltim nanti. Di negeri jiran Malaysia, Nusantara dipahami sebagai Kepulauan Melayu. https://t.co/5P57NN6UKV"
2022-01-18,"SIAP-SIAP INILAH Bocoran Jadwal Pemindahan ASN ke Ibu Kota Negara Baru di Kalimantan Timur
 
https://t.co/aHkUroulGX via @tribunkaltim #IKN #Nusantara #ASN #PPU"
2022-01-18,"Ketua Pansus RUU Ibu Kota Negara (IKN), Ahmad Doli Kurnia, mengungkapkan ada warga nakal yang diam-diam membuat permukiman di tanah ibu kota baru. Doli mengingatkan agar hal ini bisa menjadi perhatian pemerintah. https://t.co/0y1xRASGtc"
2022-01-18,DPR dan pemerintah hanya membutuhkan 40 hari untuk menyelesaikan Rancangan Undang-Undang Ibu Kota Negara (RUU IKN). Kejar tayang ini dilakukan karena perpindahan ditargetkan pada awal 2024 dan banyak investor telah antre. https://t.co/uaqU15Sxvh #KoranTempo
2022-01-18,Sejumlah fraksi di DPR menyampaikan kritik dan catatan dalam pengesahan Rancangan Undang-Undang Ibu Kota Negara (RUU IKN). Rentan ancaman konflik agraria. https://t.co/XeUHj6pG2S #KoranTempo
2022-01-18,"Ada keinginan mempertahankan kekhususan Jakarta mesti tak berstatus ibu kota negara. Pasca RUU IKN disahkan, Jakarta digagas menjadi pusat perekonomian, perdagangan, pendidikan, dan kesehatan.  https://t.co/BQlkt3dmHK #KoranTempo"
2022-01-18,@Dennysiregar7 Bisa jadi itu.. Tp apa org2 PKS berani gak sama warga dayak klau nama IKN di ganti Ibu Kota Negara Khalifa (IKNK)  😁😁😁
2022-01-18,"#NUSANTARA
#NAMAIBUKOTANEGARA
#JAKARTA

Nama untuk ibu kota baru atau Ibu Kota Negara (IKN) pengganti Jakarta akhirnya terungkap.

https://t.co/Vo77MqhCkD"
2022-01-18,"Anggota Pansus Rancangan Undang-Undang Ibu Kota Negara (RUU IKN) TB Hasanuddin menanggapi keputusan pemerintah menetapkan 'Nusantara' sebagai nama ibu kota negara baru yang terletak di Kalimantan Timur.

https://t.co/QtOvRNLpQw #pdiperjuangan"
2022-01-18,"Bisa berarti IKN baru ini di bawah otoritas Beijing atau yang lain tetapi bukan Indonesia. Kalau iya, maka persis dengan model City of London dimana tidak tunduk pada Britania Raya. 🤔

Draf RUU IKN: Tak Ada Gubernur &amp; DPRD di Ibu Kota Negara Baru https://t.co/fLuysbnhlX"
2022-01-18,"HEADLINE: Ibu Kota Negara Baru Bernama Nusantara, Menanti Pengesahan RUU IKN? https://t.co/k7ybh3hGit"
2022-01-18,"Rancangan Undang-Undang (RUU) Ibu Kota Negara (IKN) resmi menjadi Undang-Undang (UU). Nama ibu kota pun telah diputuskan menjadi Ibu Kota Nusantara yang merupakan pilihan dari Presiden Joko Widodo.

https://t.co/AGcGbTBpUX"
2022-01-18,"Memang kalau @FPKSDPRRI menolak RUU Ibu Kota Negara (IKN) lantas dibilang wow gitu.

Biasa-biasa saja dan tak luar biasa sama sekali, pun sudah hal yang biasa jika PKS asal beda.
📎 https://t.co/QFKTapQZP5"
2022-01-18,"Draf RUU IKN: Tak Ada Gubernur &amp; DPRD di Ibu Kota Negara Baru https://t.co/94dV2ZrBoe

Ada yg bsa hentikan kegilaan ini ndak?"
2022-01-18,"pengkhususkan ibu kota sebagai pusat administrasi negara menjadi acuan utama dalam pembangunan IKN.

Saya memohon pak @jokowi untuk membatalkan usulan lahirnya provinsi baru &amp; nama baru untuk IKN oleh @DPR_RI 

Cc : @officialMKRI 

Selera humor di kebijakan publik bikin resah aja"
2022-01-18,"UU IKN Sah, Ibu Kota Negara Resmi Pindah ke Kalimantan Timur https://t.co/7sACzJMpNQ #TempoVideo"
2022-01-18,"Menteri Perencanaan Pembangunan Nasional sekaligus Kepala Bappenas Suharso Monoarfa menjelaskan alasan pemilihan nama ibu kota negara (IKN) yakni Nusantara. Ia menyebutkan nama IKN itu disampaikan oleh Presiden @jokowi pada Jumat pekan lalu, 14 Januari 2022. #IndonesiaMaju https://t.co/vvbs9VVU3q"
2022-01-18,"Ketua Panitia Khusus (Pansus) RUU IKN, Ahmad Doli Kurnia, mengatakan dalam rapat kerja dengan pemerintah sebelumnya juga telah disepakati bahwa Ibu Kota Negara yang baru itu diberi nama Nusantara. #IndonesiaMaju https://t.co/3nOu85ezn3"
2022-01-18,"@hnurwahid Pemerintah mentargetkan Ibu Kota Negara pindah bahkan alas haknya sdh jelas ada setelah DPR mengesahkan RUU IKN menjadi UU tapi politikus PKS satu ini masih saja nyinyir, sampai kapan Om Dayat nyinyir anda berhenti ? Apa nunggu hingga Lebaran Kuda ?"
2022-01-18,Rencana pemindahan Ibu Kota Negara (IKN) ke Kalimantan Timur oleh pemerintah harus dipagari dengan Pokok-Pokok Haluan Negara (PPHN). Urgensi PPHN berkaitan dengan rencana pemindahan ibu kota negara.
2022-01-18,"Dewan Perwakilan Rakyat (DPR) resmi mengesahkan Rancangan Undang-undang Ibu Kota Negara (RUU IKN) menjadi Undang-undang.
https://t.co/ndAnQq2sIr https://t.co/p7Od7N3NFK"
2022-01-18,"Para ekonom mengkritisi pemerintah dalam membangun Nusantara, ibu kota negara (IKN) di Kalimantan Timur (Kaltim). https://t.co/6nbCeq5aID"
2022-01-18,Keterangan Pers terkait disahkannya Rancangan Undang - Undang Ibu Kota Negara (RUU IKN) Menjadi Undang-Undang. #RUUIKN https://t.co/SQ03mCJiY4
2022-01-18,"Waduh...
#DprMprMati 
#DprMprMati 
UU Ibu Kota Negara : Tak ada Pilkada di IKN Nusantara https://t.co/zkmfcGgWEI"
2022-01-18,"Ibu Kota Negara (IKN) baru semakin dimatangkan oleh pemerintah. Muncul wacana untuk penamaan ibu kota ini dan Presiden Joko Widodo mengusulkan nama ""Nusantara"". Usulan ini mendapat banyak tanggapan, khususnya dari ahli sejarah. https://t.co/zj6cBkSNQ2"
2022-01-18,"DPR RI resmi menyetujui Rancangan Undang-Undang tentang Ibu Kota Negara (RUU IKN) menjadi UU. Dari 9 fraksi, cuma PKS yang tidak menyetujuinya.

Bye DKI, Bye PK s https://t.co/HeY8bsnj4v"
2022-01-18,"DPR RI resmi menyetujui Rancangan Undang-Undang tentang Ibu Kota Negara (RUU IKN) menjadi UU. Dari 9 fraksi, cuma PKS yang tidak menyetujuinya.

Bye DKI, Bye PK s https://t.co/wUJBMHQf27"
2022-01-18,"DPR RI resmi menyetujui Rancangan Undang-Undang tentang Ibu Kota Negara (RUU IKN) menjadi UU. Dari 9 fraksi, cuma PKS yang tidak menyetujuinya.

Bye DKI, Bye PK s https://t.co/UOHpJT09QS"
2022-01-18,"NUSANTARA | IBU KOTA NEGARA REPUBLIK INDONESIA
.
.
.
.
1).Rancangan Undang-Undang (RUU) Ibu Kota Negara (IKN) akhirnya disahkan jadi UU pada hari ini,Selasa 18/1/2022,dalam Rapat Paripurna DPR RI.

#NusantaraIKNBaruRI https://t.co/SOqRTfMkEw"
2022-01-18,"Menteri Perencanaan Pembangunan Nasional (PPN)/Kepala Bappenas Suharso Monoarfa mengatakan, pelaksanaan pembangunan sekaligus pemindahan ibu kota negara (IKN) baru dari DKI Jakarta ke Kalimantan Timur dilakukan secara bertahap.
https://t.co/giTLfNog8s"
2022-01-18,"Selamat tinggal DKI jg PKS

Resmi! RUU IKN Disahkan Jadi UU, Nama Ibu Kota Jadi Nusantara

DPR resmi menyetujui RUU IKN menjadi UU.

Menyetujui ibu kota negara di Kalimantan Timur bernama Nusantara untuk selanjutnya disebut ibu kota Nusantara
Cc @hnurwahid https://t.co/eCjfu0FPHo"
2022-01-18,"https://t.co/YE2C1hZBLb

Para ekonom mengkritisi pemerintah dalam membangun Nusantara, ibu kota negara (IKN) di Kalimantan Timur (Kaltim)."
2022-01-18,"Tok! DPR sahkan RUU IKN menjadi Undang-Undang. Dengan demikian, ibu kota negara resmi pindah ke Kalimantan Timur dan pemindahan dilakukan secara bertahap hingga 2045. 

Berita selengkapnya: https://t.co/XeeRCBweKB https://t.co/S28xctMljO"
2022-01-18,"Usai Lalui Rapat Panjang, DPR Kini Telah Sahkan RUU IKN Jadi UU Ibu Kota Negara #Nasional https://t.co/sWYbqcOTEp https://t.co/76aOMvnka0"
2022-01-18,"Proyek pembangunan IKN yang diberi nama Nusantara membutuhkan biaya yang tidak sedikit. Lantas, bagaimana skema pendanaan pembangunan ibu kota negara baru Nusantara? - #IbuKotaNegara #VideoKompas #JernihkanHarapan 

https://t.co/uzNNBqdrzc"
2022-01-18,"#DprMprMati
#DprMprMati

BAU BUSUK OLIGARKI DAN ANCAMAN ATAS KEDAULATAN DI BALIK PINDAH IBU KOTA

Ambisi Presiden Jokowi memindahkan ibu kota negara (IKN) ke Kaltim menebarkan bau busuk kepentingan oligarki. Yang tidak kalah bahayanya.

https://t.co/eHKAxFbIvR"
2022-01-18,Ketua Pansus RUU IKN Minta UU Jakarta Segera Direvisi agar Tidak Ada Dua Ibu Kota Negara https://t.co/NjFsLZCHFj
2022-01-18,"#DprMprMati
#DprMprMati

Harus Penentuan Pendapat Rakyat melalui Referendum Nasional bukan keinginan Segelintir orang yg hadir di DPR , Cabut dulu UU No 10 tahun 1964 Tentang JAKARTA IBUKOTA NEGARA 

DPR Sahkan RUU IKN Menjadi Undang-undang Ibu Kota Negara
https://t.co/VFFrfVGb7s"
2022-01-18,Ketua Pansus RUU IKN Minta UU Jakarta Segera Direvisi agar Tidak Ada Dua Ibu Kota Negara https://t.co/JlbI2BF8qY https://t.co/S9cVKth7pQ
2022-01-18,"Menteri PPN/ Kepala Bappenas, Suharso Monoarfa, mengatakan bahwa nama kepala ibu kota baru saat ini sudah dikantongi oleh Presiden Joko Widodo. Diketahui kepala daerah di Ibu Kota Negara (IKN) Nusantara akan dipilih langsung oleh presiden. https://t.co/Z1Kto2FgqG"
2022-01-18,Sengketa tanah bermunculan seiring dengan rencana ibu kota negara (IKN) baru yang mau pindah ke Kalimantan Timur. https://t.co/Be5PsRfhju
2022-01-18,Sidang Paripurna DPR RI secara resmi menyetujui Rancangan Undang-Undang Ibu Kota Negara (IKN) menjadi Undang-Undang (UU) https://t.co/TdWZfBpyFe
2022-01-18,Rancangan Undang-Undang Ibu Kota Negara (RUU IKN) resmi disahkan DPR menjadi undang-undang (UU) - #Nasional #JernihkanHarapan https://t.co/2qg4ocprou
2022-01-18,Rancangan Undang-Undang Ibu Kota Negara (RUU IKN) resmi disahkan menjadi undang-undang (UU). UU itu mengatur kedudukan hingga bentuk IKN. https://t.co/QvGaZHOSuI
2022-01-18,"Sah dan Resmi ...!!

DPR RI resmi menyetujui RUU IKN tentang Ibu Kota Negara menjadi UU dan nama Ibukota jadi ""Nusantara""

Dengan begitu, pemindahan Ibukota dari Jakarta ke Kalimantan Timur (Kaltim) bisa dilaksanakan

https://t.co/TzhTZ7uRt8"
2022-01-18,"DPR Akhirnya Sahkan RUU Ibu Kota Negara Jadi UU, Menteri PPN: Pembangunan IKN Tak Seperti Lampu Aladdin https://t.co/JgdxspFV3A"
2022-01-18,"Presiden @jokowi menegaskan Ibu Kota Negara (IKN) yang akan dibangun merupakan bagian dari transformasi besar-besaran yang sedang dilakukan di Indonesia.

https://t.co/w6ydRHbJLC"
2022-01-18,PKS Satu-satunya Fraksi yang Tolak RUU Ibu Kota Negara (IKN)   https://t.co/2B0wcSEbdz
2022-01-18,"Menteri Perencanaan Pembangunan Nasional sekaligus Kepala Bappenas @Suharso_M menjelaskan alasan pemilihan nama ibu kota negara (IKN) yakni Nusantara.

Ia menyebutkan nama IKN itu disampaikan oleh Presiden @jokowi atau Jokowi pada Jumat pekan lalu, 14 Januari 2022. https://t.co/PlSVmJTVLd"
2022-01-18,"Sebagaimana yang telah disampaikan oleh Pemerintah pada saat pembahasan RUU IKN, pemindahan Ibu Kota Negara yang akan dilakukan adalah salah satu strategi untuk merealisasikan Visi Indonesia 2045.
@Suharso_M @Jiwamudaindo
https://t.co/sWcXs3MoHU"
2022-01-18,"UU IKN disahkan DPR, pemindahan Ibu Kota Negara pun siap ranning.. https://t.co/2ll7Z7awuU"
2022-01-18,"Simak selengkapnya.. Pendapat @FPKSDPRRI terhadap RUU Ibu Kota Negara. Fraksi PKS menjabarkan 12 poin substansial yang menjelaskan bahwa pemindahan IKN tidak urgen, tidak mendesak dan tidak sesuai RPJP.
#TolakIbukotaBaru
https://t.co/KzPAPxhnr9"
2022-01-18,Pemerintah diwanti-wanti agar pembangunan ibu kota negara (IKN) di Kalimantan Timur (Kaltim) tak membuat anggaran untuk program lain dikorbankan. https://t.co/nClh8UFXdN
2022-01-18,"Rancangan Undang-Undang Ibu Kota Negara (RUU IKN) telah disetujui dan disahkan menjadi Undang-Undang IKN.

Keputusan ini diambil dalam rapat paripurna DPR RI ke-13 masa persidangan III tahun 2021-2022.

@Suharso_M  @Jiwamudaindo

https://t.co/YfNneqUytx"
2022-01-18,"✍️Rancangan Undang-Undang Ibu Kota Negara (RUU IKN) telah disetujui dan disahkan menjadi UU IKN✍️

Keputusan tersebut diambil pada rapat paripurna DPR RI ke-13 masa persidangan III tahun 2021-2022 yang dilaksanakan pada hari Selasa kemarin.
@Suharso_M @Jiwamudaindo https://t.co/BpUyAZ5nu8"
2022-01-18,"Ibu Kota Negara (IKN) menjadi nama Nusantara merupakan nama ikonik yang menggambarkan wilayah indonesia dan terkenal secara global.
https://t.co/qZNkLl2F00"
2022-01-18,"Jika Tak Lagi Jadi Ibu Kota, Jakarta Tetap Diberi Status Khusus: Saat ini Rancangan Undang-Undang Ibu Kota Negara (RUU IKN) telah disahkan oleh Dewan Perwakilan Rakyat (DPR) RI. Berarti ibu kota akan segera pindah ke… https://t.co/0TiRfYrrjn #News #PresidenJokoWidodo #ruuikn"
2022-01-18,Tanah di sekitar ibu kota negara (IKN) baru di Kalimantan Timur mulai diburu pengembang besar.  https://t.co/nNuxGMV9PS
2022-01-18,Tanah di sekitar ibu kota negara (IKN) baru di Kalimantan Timur mulai diburu pengembang besar.  https://t.co/Q7mP6Hzf8P
2022-01-18,Calon Kepala Badan Otorita Ibu Kota Negara (IKN) di Kalimantan Timur (Kaltim) masih menjadi teka-teki. https://t.co/2TZrYTMBgK
2022-01-18,"Suharso Monoarfa menjelaskan Proses pembahasan RUU IKN akan mejadi dasar dalam menghadirkan ibu kota negara baru yang handal tangguh dan mampu menjawab tantangan masa depan.

Ibu kota negara memiliki fungsi sentral &amp; menjadi simbol suatu negara untuk menunjukkan jati diri bangsa. https://t.co/ap5fvgocWN"
2022-01-18,"Imbas Ibu Kota Baru, Harga Tanah Dekat Nusantara Naik 10 Kali Lipat: Rencana pemindahan ibu kota negara (IKN) baru ke Kalimantan Timur makin nyata. Hari ini, UU IKN sebagai landasan aturan perpindahan ibu kota baru… https://t.co/meicQZr2KE #Ekonomi #ibukotanegara #IbuKotabaru"
2022-01-18,"Rancangan Undang-Undang Ibu Kota Negara (RUU IKN) telah disetujui dan disahkan menjadi Undang-Undang IKN.

Keputusan ini diambil dalam rapat paripurna DPR RI ke-13 masa persidangan III tahun 2021-2022.

@Suharso_M  @Jiwamudaindo

https://t.co/tmCTGrQ2dn"
2022-01-18,"Pindah Ibu kota negara(IKN), Untuk Siapa? &amp; siapa yg diuntungkan?  Gagal jadi gubernur DKI,  ditunjuk gubernur IKN?  Siapa yg kuasai pembebasan lahan IKN?  Banyak sekali pertanyaan yg muncul menggugah nurani dan kejujuran? https://t.co/QJj2SiSwe7"
2022-01-18,"Hai #SobatSetneg! Sudah tahu belum kalau Ibu Kota Negara (IKN) baru bernama “Nusantara”?

Nama “Nusantara” yang akan menjadi IKN baru di daerah Penajam Paser Utara, Kalimantan Timur, dipilih langsung oleh Presiden @jokowi pada Jumat (14/1). https://t.co/65QXDGOveU"
2022-01-18,"Ibu kota negara (IKN) Nusantara disebutkan tidak dipimpin oleh kepala daerah yang lazimnya dipilih melalui pemilihan kepala daerah (pilkada).

IKN Nusantara nantinya bakal dipimpin oleh Kepala Otorita yang ditunjuk oleh Presiden.

https://t.co/3yEtHfUKXH https://t.co/IBvxr3X1DN"
2022-01-18,"Hari ini Hari Bersejarah karena DPR RI Sahkan RUU IKN Menjadi Undang-Undang, dan nama Ibu Kota Negara Baru Kita adalah NUSANTARA.

Keputusan ini diambil dalam rapat paripurna DPR RI ke-13 masa persidangan III tahun 2021-2022.

@Suharso_M
@Jiwamudaindo

https://t.co/2RPkYtEywe"
2022-01-18,Pemerintah diwanti-wanti agar pembangunan ibu kota negara (IKN) di Kalimantan Timur (Kaltim) tak membuat anggaran untuk program lain dikorbankan. https://t.co/oqiNpshNSh
2022-01-18,"Hallo sahabat budaya sekalian, sudah pada tau belum kalau Ibu Kota Negara (IKN) yang baru sudah diberi nama yaitu Nusantara. Kata yang sudah sangat terkenal ini mengandung arti kemajemukan dan persatuan di Indonesia. 

Gimana menurut pendapatmu? 

Repost @kantorstafpresidenri https://t.co/jCsPSmZx9g"
2022-01-18,Anggaran pembangunan Ibu Kota Negara (IKN) baru bisa masuk dalam dana Program PEN. #SriMulyani https://t.co/4wzqciKdFq
2022-01-18,"Setidaknya sejak tahun 2019 Pemerintah telah memaparkan pentingnya pemindahan Ibu Kota Negara. Tahun 2022, akhirnya RUU IKN disahkan. 

Dokumen dari Kementerian PPN/Bappenas bisa diunduh dari tautan berikut ini.

https://t.co/TrHBR7Wdif"
2022-01-18,"RUU IKN Disahkan Menjadi UU, PKS Nilai Pemindahan Ibu Kota Membebankan Keuangan Negara 

#IKN 

https://t.co/Fx8rFoZh7x"
2022-01-18,"Pemerintah dan DPR telah menyepakati Rancangan Undang-Undang Ibu Kota Negara (RUU IKN) menjadi undang-undang.

Keputusan itu diambil dalam rapat paripurna di gedung parlemen, Jakarta, Selasa (18/1/2021). 

https://t.co/IPvqDjibir"
2022-01-18,"ari ieu teh pengalihan isu lain? Saat semua sibuk ngurusin isu yg hobi kritik soal Bahasa #sunda Di kajati, na da DPR ujug-ujug udah ketok palu pagi-pagi soal RUU IKN (Ibu Kota Negara)🤦"
2022-01-18,"Selamat atas disahkannya UU Ibu Kota Negara (IKN) dengan nama Ibu Kota Nusantara. 

Mari dengan ibu kota baru, kita tekadkan semangat juang untuk Kebangkitan Nusantara.

#PartaiKebangkitanNusantara
#BersatuDalamPersahabatan https://t.co/vsk7B9LG2E"
2022-01-18,"Selamat atas disahkannya UU Ibu Kota Negara (IKN) dengan nama Ibu Kota Nusantara. 

Mari dengan ibu kota baru, kita tekadkan semangat juang untuk Kebangkitan Nusantara.

#PartaiKebangkitanNusantara
#BersatuDalamPersahabatan https://t.co/yfPzEVPGkK"
2022-01-18,"#InfoGenWaniPooll Suharso Monoarfa Menteri Perencanaan Pembangunan Nasional/Kepala Bappenas menyatakan, pembangunan dan pemindahan ibu kota negara (IKN) bakal dilakukan secara bertahap sampai 2045, dengan mempertimbangkan kemampuan fiskal."
2022-01-18,Sebanyak 500 ribu Pegawai Negeri Sipil (PNS) kementerian dan lembaga (K/L) akan dipindah terlebih dulu ke ibu kota negara (IKN) baru di Kalimantan Timur.  https://t.co/ogm8HnsAns
2022-01-18,DPD RI menyampaikan catatan kritis terhadap pembahasan tingkat pertama RUU Tentang Ibu Kota Negara (RUU IKN) yang telah usai dengan seluruh prosesnya yang dinamis. #DPDRI https://t.co/c3cdUCOIPB
2022-01-18,Ibu kota negara Indonesia Nusantara #IKN https://t.co/0E8q7gET5N
2022-01-18,"UU IKN Disetujui, Ibu Kota Negara Resmi Dipindah dari Jakarta ke Kaltim https://t.co/yNdfqdN0uy"
2022-01-18,Pendapat sejarawan tentang kata Nusantara yang telah dipilih Presiden Jokowi  untuk nama Ibu Kota Negara (IKN) yang baru https://t.co/AwMcVJvhFV
2022-01-18,Jokowi unggul di mata dunia..jokowi punya nama jalan di arab.jadi kalaupun ibu kota baru mau di namakan jokowi mungkin pantas juga. Tp ibu kota milik negara maka pantas di namakan IKN / Nusantara
2022-01-18,"Sri Mulyani mengatakan, pendanaan pemindahan Ibu Kota Negara (IKN) ke Kalimantan Timur seminimal mungkin menggunakan APBN https://t.co/du9cIx4TSe"
2022-01-18,"Anggota Fraksi PKS, Hammid Noor Yasin menyampaikan interupsi dalam rapat paripurna pengesahan RUU Ibu Kota Negara (IKN). Fraksi PKS menolak pengesahan RUU IKN, lantaran pemindahan ibu kota negara dinilai akan membebani keuangan negara. https://t.co/8HtuULAEdP"
2022-01-18,"Rapat Paripurna DPR RI Ke-13 Masa Persidangan III Tahun Sidang 2021-2022 menyetujui Rancangan Undang-Undang (RUU) Ibu Kota Negara (IKN) menjadi undang-undang.

@Suharso_M
@Jiwamudaindo 

https://t.co/gfrA1VLd3K"
2022-01-18,"DPR resmi mengesahkan RUU Ibu Kota Negara (IKN) menjadi undang-undang (UU). Beleid ini bakal menjadi payung hukum pemindahan ibu kota negara ke Kalimantan Timur. 

#RUUIbuKotaNegara #UUIbuKotaNegara #IKN #Nusantara #KalimantanTimur #PuanMaharani
https://t.co/4Fvht36WDV"
2022-01-18,"PKS Tolak Pemindahan Ibu Kota Negara: Akan Memperbanyak Kasus 'Layangan Putus'

@PKSejahtera
#TolakIbukotaBaru
#ikn
#IbukotaBaru
#Nusantara
#LayanganPutus
 https://t.co/vb57DNoj46"
2022-01-18,"RUU IKN Disahkan, Ibu Kota Negara Resmi Pindah ke Kalimantan Timur, Bagaimana Nasib Jakarta? https://t.co/97ELfvakuL"
2022-01-18,"Hari ini sangat kebetulan saya ke DPR RI, tanpa tahu jadwal rapat paripurna DPR RI  ternyata pengesahan UU  Ibukota Negara. Apa boleh buat UU sudah disahkan, tapi sebagai akademisi, saya pernah Narsum IKN
""Webinar TIDI: Rugi Besar Pindah Ibu Kota Negara."" https://t.co/TuToXn17tF"
2022-01-18,"Saya ini rakyat biasa butuh penjelasan Bpk dan Ibu wakil rakyat di DPD dan DPR RI. Mengapa RUU IKN sepertinya tergesa-gesa dan  ko' disebut Ibu Kota Nusantara. Peta dunia tidak ada Negara Nusantara, yang ada Negara Indonesia. Knapa lembaga-2 masyarakat tidak dilibatkan. Trimks"
2022-01-18,"DPR Resmi Sahkan RUU Ibu Kota Negara (IKN) Jadi Undang-Undang.

PEKAES DAN IKAN BUNTAL BAKAL SUSAH TIDUR NIH 🤣🤣 https://t.co/Zv3QZzuHNk"
2022-01-18,"Hilmi Firdausi: Apakah Nanti di Kota Nusantara Akan Tumbuh Subur Islam Nusantara?: Aktivis dakwah, Hilmi Firdausi mengomentari calon Ibu Kota Negara (IKN) yang akan dinamai ""Nusantara"". https://t.co/TkDc68Qe72 #News #hilmifirdausi #nusantara"
2022-01-18,"DPR/MPR hanya sekumpulan mayat Hidup.

#DprMprMati
#DprMprMati

DPR RI Sahkan RUU Ibu Kota Negara (IKN) Menjadi Undang-undang https://t.co/S8AfyI9tD3"
2022-01-18,"#SahabatPembangunan, pada Rapat Panitia Kerja Pansus RUU IKN yang berlangsung pada Senin, 17 Januari 2022, Menteri PPN/Kepala Bappenas @Suharso_M mengumumkan nama Ibu Kota Negara yaitu Nusantara 🇮🇩 

Untuk informasi terbaru segera ikuti seluruh kanal media sosial @IKN_ID ya 📝 https://t.co/rZnOETIyAe"
2022-01-18,"Dianggap Banyak Masalah, Fraksi PKS Tolak Sahkan RUU Ibu Kota Negara
https://t.co/o2DcW1mET5
Covid-19
Ada 4.272.421
144.174 Meninggal
Selasa 18 Januari 2022
FIFA
Spesial
Ronaldo
Messi
RUU IKN
Nusantara
Banjir
Kapital
Sumur
Biji
#COVID19
#COVID19"
2022-01-18,Pembahasan RUU IKN menghasilkan beberapa perdebatan sengit. @FPD_DPR berkomitmen untuk memastikan pemindahan Ibu Kota Negara tidak menimbulkan permasalahan nantinya. Mulai dari persoalan lingkungan hingga keamanan. https://t.co/tKbaNAvWVi
2022-01-18,"Tok..tok.
DPR Sahkan RUU IKN Menjadi Undang-undang Ibu Kota Negara. https://t.co/bSFA7LAhQv"
2022-01-18,"Presiden @jokowi menegaskan Ibu Kota Negara (IKN) yang akan dibangun merupakan bagian dari transformasi besar-besaran yang sedang dilakukan di Indonesia.
 https://t.co/HxgSrw1FUV"
2022-01-18,"Jindul tenan 🤭🔨 
JAKARTA - Sidang paripurna DPR hari ini resmi menyetujui Rancangan Undang-Undang Ibu Kota Negara atau RUU IKN untuk selanjutnya disahkan Presiden Joko Widodo atau Jokowi menjadi Undang-Undang.
https://t.co/ElKequHDy7 https://t.co/WjNZtL8gIk"
2022-01-18,"Rancangan UU tentang Ibu Kota Negara sudah di sahkan menjadi Undang-Undang. Harus di catat hanya ada satu partai yg dengan teguh menolaknya @PKSejahtera.
Ditengah pandemi dan kondisi sedang mencekik ini kurang tepat rasanya RUU IKN ini disahkan. Fokus aja utk Kesejahteraan Rakyat https://t.co/SxS7VHdqFm"
